Id,Building Type,Building Function,Sex,Age,Thermal Comfort Vote,Clothing Insulation (clo),Indoor Temperature (℃),Indoor Humidity (%),Season,Outdoor Temperature (℃),Outdoor Humidity (%),Room Volume Category
25650,Residential,Other,Male,18-30,1.0,medium,36.2,20.0,Summer Season,36.2,20.0,0
25651,Residential,Other,Female,18-30,1.0,medium,35.9,20.0,Summer Season,35.9,20.0,0
25652,Residential,Other,Female,>60,1.0,medium,34.2,43.0,Summer Season,34.2,43.0,0
25653,Residential,Other,Female,51-60,1.0,medium,29.3,36.0,Summer Season,29.3,36.0,0
25654,Residential,Other,Male,41-50,1.0,medium,29.3,33.0,Summer Season,29.3,33.0,0
25655,Residential,Other,Female,31-40,1.0,medium,31.2,35.0,Summer Season,31.2,35.0,0
25656,Residential,Other,Female,18-30,1.0,medium,31.0,32.0,Summer Season,31.0,32.0,0
25657,Residential,Other,Female,>60,1.0,medium,31.3,37.0,Summer Season,31.3,37.0,0
25658,Residential,Other,Female,>60,1.0,medium,30.7,35.0,Summer Season,30.7,35.0,0
25659,Residential,Other,Female,51-60,1.0,medium,29.3,45.0,Summer Season,29.3,45.0,0
25660,Residential,Other,Female,31-40,1.0,medium,31.2,37.0,Summer Season,31.2,37.0,0
25661,Residential,Other,Female,18-30,2.0,medium,32.3,34.0,Summer Season,31.2,39.0,0
25662,Residential,Other,Male,18-30,1.0,heavy,31.2,40.0,Summer Season,31.2,40.0,0
25663,Residential,Other,Female,18-30,1.0,medium,32.6,34.0,Summer Season,32.6,34.0,0
25664,Residential,Other,Female,31-40,1.0,medium,31.4,42.0,Summer Season,31.4,42.0,0
25665,Residential,Other,Female,51-60,1.0,medium,30.8,45.0,Summer Season,30.8,45.0,0
25666,Residential,Other,Female,51-60,1.0,medium,30.6,41.0,Summer Season,30.6,41.0,0
25667,Residential,Other,Female,41-50,1.0,medium,30.5,42.0,Summer Season,30.5,42.0,0
25668,Residential,Other,Female,31-40,1.0,medium,30.3,42.0,Summer Season,30.3,42.0,0
25669,Residential,Other,Female,>60,1.0,medium,30.3,42.0,Summer Season,30.3,42.0,0
25670,Residential,Other,Female,31-40,1.0,medium,30.4,45.0,Summer Season,30.4,45.0,0
25671,Residential,Other,Female,18-30,1.0,medium,30.7,40.0,Summer Season,30.7,40.0,0
25672,Residential,Other,Male,>60,1.0,medium,30.4,45.0,Summer Season,30.4,45.0,0
25673,Residential,Other,Male,31-40,1.0,heavy,30.5,38.0,Summer Season,30.5,38.0,0
25674,Residential,Other,Female,18-30,1.0,medium,30.2,39.0,Summer Season,30.2,39.0,0
25675,Residential,Other,Male,>60,1.0,medium,28.9,41.0,Summer Season,28.9,41.0,0
25676,Residential,Other,Male,18-30,1.0,heavy,28.9,49.0,Summer Season,28.9,49.0,0
25677,Residential,Other,Male,9-17,1.0,medium,28.5,43.0,Summer Season,28.5,43.0,0
25678,Residential,Other,Male,31-40,1.0,medium,29.1,48.0,Summer Season,29.1,48.0,0
25679,Residential,Other,Female,>60,1.0,medium,29.4,46.0,Summer Season,29.4,46.0,0
25680,Residential,Other,Female,51-60,1.0,medium,29.0,47.0,Summer Season,29.0,47.0,0
25681,Residential,Other,Male,51-60,1.0,medium,28.6,52.0,Summer Season,28.6,52.0,0
25682,Residential,Other,Male,>60,1.0,medium,28.4,51.0,Summer Season,28.4,51.0,0
25683,Residential,Other,Female,>60,1.0,medium,28.7,58.0,Summer Season,28.7,58.0,0
25684,Residential,Other,Male,31-40,1.0,medium,28.5,53.0,Summer Season,28.5,53.0,0
25685,Residential,Other,Female,51-60,1.0,medium,28.2,66.0,Summer Season,28.2,66.0,0
25686,Residential,Other,Female,31-40,1.0,medium,30.3,35.0,Summer Season,30.3,35.0,0
25687,Residential,Other,Male,31-40,1.0,medium,30.7,38.0,Summer Season,30.7,38.0,0
25688,Residential,Other,Female,31-40,1.0,medium,36.1,29.0,Summer Season,39.3,12.0,0
25689,Residential,Other,Female,>60,1.0,medium,37.4,22.0,Summer Season,37.4,22.0,0
25690,Residential,Other,Male,31-40,2.0,medium,36.3,21.0,Summer Season,36.3,21.0,0
25691,Residential,Other,Male,>60,1.0,medium,36.4,20.0,Summer Season,36.4,20.0,0
25692,Residential,Other,Female,41-50,1.0,medium,36.7,23.0,Summer Season,36.7,23.0,0
25693,Residential,Other,Male,51-60,2.0,medium,38.2,17.0,Summer Season,38.2,17.0,0
25694,Residential,Other,Male,51-60,2.0,medium,38.1,17.0,Summer Season,38.1,17.0,0
25695,Residential,Other,Male,>60,1.0,medium,38.0,17.0,Summer Season,38.0,17.0,0
25696,Residential,Other,Female,18-30,1.0,medium,38.1,17.0,Summer Season,38.1,17.0,0
25697,Residential,Other,Female,51-60,1.0,medium,37.5,15.0,Summer Season,37.5,15.0,0
25698,Residential,Other,Male,51-60,1.0,medium,37.5,15.0,Summer Season,37.5,15.0,0
25699,Residential,Other,Female,9-17,1.0,medium,37.2,18.0,Summer Season,37.2,18.0,0
25700,Residential,Other,Male,31-40,2.0,medium,37.1,18.0,Summer Season,37.1,18.0,0
25701,Residential,Other,Female,41-50,1.0,medium,32.2,36.0,Summer Season,32.2,36.0,0
25702,Residential,Other,Male,41-50,1.0,medium,32.3,34.0,Summer Season,32.3,34.0,0
25703,Residential,Other,Male,9-17,1.0,medium,32.4,35.0,Summer Season,32.4,35.0,0
25704,Residential,Other,Female,9-17,1.0,medium,33.6,34.0,Summer Season,33.6,34.0,0
25705,Residential,Other,Male,9-17,1.0,medium,33.4,33.0,Summer Season,33.4,33.0,0
25706,Residential,Other,Female,18-30,1.0,medium,33.4,33.0,Summer Season,33.4,33.0,0
25707,Residential,Other,Male,9-17,1.0,medium,33.4,33.0,Summer Season,33.4,33.0,0
25708,Residential,Other,Female,51-60,1.0,medium,35.1,22.0,Summer Season,35.1,22.0,0
25709,Residential,Other,Female,>60,1.0,medium,34.5,27.0,Summer Season,34.5,27.0,0
25710,Residential,Other,Female,18-30,1.0,medium,34.5,28.0,Summer Season,34.5,28.0,0
25711,Residential,Other,Male,41-50,1.0,medium,34.5,27.0,Summer Season,34.5,27.0,0
25712,Residential,Other,Male,>60,1.0,medium,39.4,17.0,Summer Season,39.4,17.0,0
25713,Residential,Other,Male,>60,1.0,medium,38.9,20.0,Summer Season,38.9,20.0,0
25714,Residential,Other,Female,51-60,1.0,medium,39.1,20.0,Summer Season,39.1,20.0,0
25715,Residential,Other,Female,18-30,2.0,medium,38.7,19.0,Summer Season,38.7,19.0,0
25716,Residential,Other,Male,51-60,1.0,medium,39.3,21.0,Summer Season,39.3,21.0,0
25717,Residential,Other,Male,51-60,1.0,medium,39.1,20.0,Summer Season,39.1,20.0,0
25718,Residential,Other,Female,51-60,1.0,medium,38.9,22.0,Summer Season,38.9,22.0,0
25719,Residential,Other,Female,18-30,1.0,medium,28.3,47.0,Summer Season,41.7,16.0,0
25720,Residential,Other,Female,18-30,2.0,heavy,37.5,28.0,Summer Season,37.5,28.0,0
25721,Residential,Other,Female,41-50,1.0,medium,37.4,28.0,Summer Season,37.4,28.0,0
25722,Residential,Other,Female,9-17,1.0,medium,37.3,30.0,Summer Season,37.3,30.0,0
25723,Residential,Other,Male,51-60,1.0,medium,36.7,34.0,Summer Season,36.7,34.0,0
25724,Residential,Other,Male,51-60,1.0,medium,36.7,35.0,Summer Season,36.7,35.0,0
25725,Residential,Other,Female,51-60,1.0,medium,36.7,35.0,Summer Season,36.7,35.0,0
25726,Residential,Other,Male,51-60,1.0,medium,36.8,33.0,Summer Season,36.8,33.0,0
25727,Residential,Other,Male,41-50,3.0,medium,36.5,32.0,Summer Season,36.5,32.0,0
25728,Residential,Other,Male,31-40,1.0,medium,36.0,38.0,Summer Season,36.0,38.0,0
25729,Residential,Other,Female,41-50,1.0,medium,36.0,38.0,Summer Season,36.0,38.0,0
25730,Residential,Other,Female,31-40,1.0,medium,36.0,36.0,Summer Season,36.0,36.0,0
25731,Residential,Other,Female,9-17,2.0,medium,36.0,35.0,Summer Season,36.0,35.0,0
25732,Residential,Other,Female,18-30,1.0,medium,35.9,38.0,Summer Season,35.9,38.0,0
25733,Residential,Other,Female,31-40,1.0,medium,36.5,41.0,Summer Season,36.5,41.0,0
25734,Residential,Other,Male,31-40,2.0,heavy,36.5,40.0,Summer Season,36.5,40.0,0
25735,Residential,Other,Male,18-30,1.0,medium,36.4,39.0,Summer Season,36.4,39.0,0
25736,Residential,Other,Female,18-30,1.0,medium,36.3,40.0,Summer Season,36.3,40.0,0
25737,Residential,Other,Female,18-30,1.0,medium,36.2,39.0,Summer Season,36.2,39.0,0
25738,Residential,Other,Female,51-60,1.0,medium,33.2,31.0,Summer Season,33.2,31.0,0
25739,Residential,Other,Male,31-40,1.0,medium,36.4,27.0,Summer Season,36.4,27.0,0
25740,Residential,Other,Female,18-30,1.0,medium,33.3,30.0,Summer Season,36.4,24.0,0
25741,Residential,Other,Male,31-40,1.0,medium,33.3,30.0,Summer Season,36.4,24.0,0
25742,Residential,Other,Female,18-30,1.0,medium,34.3,25.0,Summer Season,34.3,25.0,0
25743,Residential,Other,Female,51-60,1.0,medium,34.5,24.0,Summer Season,34.5,24.0,0
25744,Residential,Other,Female,>60,1.0,medium,35.5,23.0,Summer Season,35.5,23.0,0
25745,Residential,Other,Female,31-40,1.0,medium,35.4,23.0,Summer Season,35.4,23.0,0
25746,Residential,Other,Female,18-30,2.0,medium,35.7,23.0,Summer Season,35.7,23.0,0
25747,Residential,Other,Female,41-50,1.0,medium,36.2,22.0,Summer Season,36.2,22.0,0
25748,Residential,Other,Female,41-50,1.0,medium,34.2,32.0,Summer Season,34.2,32.0,0
25749,Residential,Other,Female,31-40,1.0,medium,33.0,32.0,Summer Season,33.0,32.0,0
25750,Residential,Other,Male,18-30,4.0,medium,33.0,34.0,Summer Season,33.0,34.0,0
25751,Residential,Other,Female,>60,1.0,medium,32.6,35.0,Summer Season,32.6,35.0,0
25752,Residential,Other,Female,41-50,1.0,heavy,36.0,25.0,Summer Season,36.0,25.0,0
25753,Residential,Other,Female,41-50,1.0,medium,36.3,23.0,Summer Season,36.3,23.0,0
25754,Residential,Other,Male,41-50,1.0,medium,37.9,18.0,Summer Season,37.9,18.0,0
25755,Residential,Other,Male,9-17,2.0,medium,37.9,18.0,Summer Season,37.9,18.0,0
25756,Residential,Other,Male,>60,1.0,medium,40.4,15.0,Summer Season,40.4,15.0,0
25757,Residential,Other,Female,>60,1.0,medium,40.4,15.0,Summer Season,40.4,15.0,0
25758,Residential,Other,Female,31-40,1.0,medium,38.6,16.0,Summer Season,38.6,16.0,0
25759,Residential,Other,Female,>60,1.0,medium,38.7,16.0,Summer Season,38.7,16.0,0
25760,Residential,Other,Male,31-40,3.0,medium,31.0,36.0,Summer Season,35.1,25.0,0
25761,Residential,Other,Male,31-40,2.0,medium,40.6,17.0,Summer Season,41.6,19.0,0
25762,Residential,Other,Female,31-40,3.0,medium,40.2,18.0,Summer Season,41.8,17.0,0
25763,Residential,Other,Female,31-40,2.0,heavy,35.2,23.0,Summer Season,39.3,21.0,0
25764,Residential,Other,Female,31-40,1.0,medium,32.3,37.0,Summer Season,35.2,25.0,0
25765,Residential,Other,Female,41-50,4.0,medium,32.1,34.0,Summer Season,35.2,25.0,0
25766,Residential,Other,Female,41-50,4.0,heavy,41.2,17.0,Summer Season,41.7,19.0,0
25767,Residential,Other,Female,41-50,2.0,medium,35.9,22.0,Summer Season,39.3,21.0,0
25768,Residential,Other,Female,9-17,3.0,medium,35.9,22.0,Summer Season,39.3,21.0,0
25769,Residential,Other,Female,18-30,3.0,medium,34.4,31.0,Summer Season,35.3,24.0,0
25770,Residential,Other,Male,18-30,2.0,medium,40.6,18.0,Summer Season,41.9,17.0,0
25771,Residential,Other,Female,18-30,3.0,medium,33.1,29.0,Summer Season,35.9,23.0,0
25772,Residential,Other,Female,18-30,1.0,medium,30.4,36.0,Summer Season,40.5,19.0,0
25773,Residential,Other,Male,9-17,3.0,medium,33.1,29.0,Summer Season,35.9,23.0,0
25774,Residential,Other,Male,9-17,2.0,medium,35.9,22.0,Summer Season,39.3,21.0,0
25775,Residential,Other,Male,9-17,1.0,medium,30.4,36.0,Summer Season,40.6,18.0,0
25776,Residential,Other,Male,51-60,2.0,medium,40.1,17.0,Summer Season,41.7,19.0,0
25777,Residential,Other,Male,51-60,2.0,medium,36.2,20.0,Summer Season,39.5,20.0,0
25778,Residential,Other,Male,41-50,3.0,medium,34.3,27.0,Summer Season,36.3,23.0,0
25779,Residential,Other,Male,41-50,2.0,medium,36.5,17.0,Summer Season,39.7,18.0,0
25780,Residential,Other,Male,41-50,1.0,medium,29.4,38.0,Summer Season,40.6,18.0,0
25781,Residential,Other,Female,41-50,4.0,medium,38.0,25.0,Summer Season,41.9,17.0,0
25782,Residential,Other,Female,41-50,1.0,medium,29.4,38.0,Summer Season,40.6,18.0,0
25783,Residential,Other,Female,18-30,2.0,medium,35.3,29.0,Summer Season,39.8,19.0,0
25784,Residential,Other,Female,>60,3.0,medium,33.8,30.0,Summer Season,37.1,21.0,0
25785,Residential,Other,Female,>60,4.0,medium,40.1,18.0,Summer Season,41.9,16.0,0
25786,Residential,Other,Female,>60,1.0,medium,35.3,29.0,Summer Season,39.8,18.0,0
25787,Residential,Other,Female,18-30,2.0,medium,36.8,20.0,Summer Season,37.4,21.0,0
25788,Residential,Other,Female,18-30,2.0,medium,39.3,23.0,Summer Season,41.9,17.0,0
25789,Residential,Other,Female,18-30,2.0,medium,36.5,21.0,Summer Season,39.8,21.0,0
25790,Residential,Other,Female,18-30,2.0,medium,31.8,33.0,Summer Season,40.3,21.0,0
25791,Residential,Other,Male,41-50,2.0,medium,36.3,22.0,Summer Season,37.8,21.0,0
25792,Residential,Other,Male,41-50,4.0,medium,38.4,23.0,Summer Season,41.9,16.0,0
25793,Residential,Other,Female,31-40,1.0,medium,35.0,24.0,Summer Season,39.8,22.0,0
25794,Residential,Other,Female,31-40,3.0,medium,36.3,22.0,Summer Season,37.8,21.0,0
25795,Residential,Other,Female,31-40,1.0,medium,35.0,24.0,Summer Season,39.8,22.0,0
25796,Residential,Other,Female,>60,3.0,medium,33.6,31.0,Summer Season,35.7,23.0,0
25797,Residential,Other,Female,>60,2.0,medium,35.7,31.0,Summer Season,40.2,16.0,0
25798,Residential,Other,Female,>60,3.0,medium,35.1,31.0,Summer Season,39.0,17.0,0
25799,Residential,Other,Male,31-40,3.0,medium,35.7,31.0,Summer Season,40.2,16.0,0
25800,Residential,Other,Male,41-50,1.0,medium,35.1,31.0,Summer Season,39.0,17.0,0
25801,Residential,Other,Female,51-60,3.0,medium,34.1,33.0,Summer Season,36.1,23.0,0
25802,Residential,Other,Female,9-17,2.0,medium,36.4,25.0,Summer Season,40.2,16.0,0
25803,Residential,Other,Female,9-17,3.0,medium,34.1,38.0,Summer Season,38.4,18.0,0
25804,Residential,Other,Female,31-40,4.0,medium,34.1,38.0,Summer Season,38.4,18.0,0
25805,Residential,Other,Female,31-40,3.0,medium,34.1,38.0,Summer Season,38.4,18.0,0
25806,Residential,Other,Female,18-30,4.0,medium,34.1,38.0,Summer Season,38.4,18.0,0
25807,Residential,Other,Male,>60,1.0,medium,32.2,34.0,Summer Season,36.4,23.0,0
25808,Residential,Other,Male,>60,1.0,medium,34.2,29.0,Summer Season,39.0,17.0,0
25809,Residential,Other,Female,51-60,3.0,medium,36.4,27.0,Summer Season,40.2,16.0,0
25810,Residential,Other,Female,51-60,2.0,medium,34.2,29.0,Summer Season,39.0,17.0,0
25811,Residential,Other,Male,9-17,3.0,medium,36.4,27.0,Summer Season,40.2,16.0,0
25812,Residential,Other,Female,31-40,3.0,medium,33.7,36.0,Summer Season,36.7,23.0,0
25813,Residential,Other,Female,31-40,2.0,medium,35.8,33.0,Summer Season,40.2,16.0,0
25814,Residential,Other,Female,31-40,2.0,medium,34.0,36.0,Summer Season,38.8,18.0,0
25815,Residential,Other,Male,51-60,2.0,medium,33.9,32.0,Summer Season,37.2,21.0,0
25816,Residential,Other,Female,41-50,2.0,medium,33.9,32.0,Summer Season,37.2,21.0,0
25817,Residential,Other,Female,41-50,3.0,medium,34.8,33.0,Summer Season,40.0,17.0,0
25818,Residential,Other,Female,18-30,2.0,medium,33.9,32.0,Summer Season,37.2,21.0,0
25819,Residential,Other,Male,31-40,4.0,medium,36.6,28.0,Summer Season,37.6,21.0,0
25820,Residential,Other,Female,>60,4.0,medium,36.6,28.0,Summer Season,37.8,21.0,0
25821,Residential,Other,Female,>60,2.0,medium,34.6,33.0,Summer Season,39.9,17.0,0
25822,Residential,Other,Female,18-30,3.0,medium,38.0,26.0,Summer Season,38.1,20.0,0
25823,Residential,Other,Female,18-30,2.0,medium,34.6,35.0,Summer Season,39.8,17.0,0
25824,Residential,Other,Female,18-30,1.0,medium,34.1,33.0,Summer Season,38.8,18.0,0
25825,Residential,Other,Female,51-60,1.0,medium,34.6,35.0,Summer Season,39.8,17.0,0
25826,Residential,Other,Female,51-60,1.0,medium,34.1,33.0,Summer Season,38.8,18.0,0
25827,Residential,Other,Male,31-40,3.0,medium,34.3,39.0,Summer Season,38.4,20.0,0
25828,Residential,Other,Male,31-40,1.0,medium,34.1,33.0,Summer Season,38.8,18.0,0
25829,Residential,Other,Male,51-60,1.0,medium,31.5,42.0,Summer Season,39.6,18.0,0
25830,Residential,Other,Male,51-60,1.0,medium,37.3,28.0,Summer Season,35.0,19.0,0
25831,Residential,Other,Male,51-60,1.0,medium,31.5,42.0,Summer Season,41.6,15.0,0
25832,Residential,Other,Male,51-60,1.0,medium,31.1,33.0,Summer Season,34.8,19.0,0
25833,Residential,Other,Male,51-60,2.0,medium,37.3,28.0,Summer Season,40.4,20.0,0
25834,Residential,Other,Female,18-30,1.0,medium,31.5,42.0,Summer Season,41.6,15.0,0
25835,Residential,Other,Female,18-30,4.0,medium,37.3,28.0,Summer Season,34.8,19.0,0
25836,Residential,Other,Female,18-30,2.0,medium,33.2,42.0,Summer Season,41.6,15.0,0
25837,Residential,Other,Female,0,1.0,medium,33.2,42.0,Summer Season,35.5,19.0,0
25838,Residential,Other,Female,0,3.0,medium,37.8,42.0,Summer Season,35.5,19.0,0
25839,Residential,Other,Male,41-50,2.0,medium,37.8,42.0,Summer Season,41.6,14.0,0
25840,Residential,Other,Male,41-50,2.0,medium,32.7,41.0,Summer Season,41.6,14.0,0
25841,Residential,Other,Female,41-50,2.0,medium,32.7,41.0,Summer Season,35.9,19.0,0
25842,Residential,Other,Female,18-30,2.0,medium,30.7,35.0,Summer Season,41.6,14.0,0
25843,Residential,Other,Female,>60,1.0,medium,32.6,37.0,Summer Season,40.4,18.0,0
25844,Residential,Other,Female,>60,2.0,medium,38.4,28.0,Summer Season,36.3,19.0,0
25845,Residential,Other,Female,>60,1.0,medium,29.6,38.0,Summer Season,41.6,14.0,0
25846,Residential,Other,Female,18-30,1.0,medium,29.6,38.0,Summer Season,40.3,17.0,0
25847,Residential,Other,Male,18-30,1.0,medium,29.6,37.0,Summer Season,40.3,17.0,0
25848,Residential,Other,Female,>60,4.0,medium,32.6,38.0,Summer Season,40.3,17.0,0
25849,Residential,Other,Female,>60,2.0,medium,37.1,34.0,Summer Season,36.9,20.0,0
25850,Residential,Other,Female,9-17,1.0,medium,32.6,38.0,Summer Season,41.2,19.0,0
25851,Residential,Other,Female,31-40,1.0,medium,36.8,41.0,Summer Season,37.3,20.0,0
25852,Residential,Other,Female,9-17,1.0,medium,33.1,44.0,Summer Season,40.9,22.0,0
25853,Residential,Other,Female,9-17,2.0,medium,36.8,41.0,Summer Season,37.3,20.0,0
25854,Residential,Other,Male,31-40,2.0,medium,33.1,44.0,Summer Season,40.9,22.0,0
25855,Residential,Other,Female,9-17,4.0,medium,33.1,44.0,Summer Season,37.3,20.0,0
25856,Residential,Other,Female,31-40,2.0,medium,36.8,41.0,Summer Season,37.3,20.0,0
25857,Residential,Other,Female,31-40,1.0,medium,35.8,46.0,Summer Season,37.6,20.0,0
25858,Residential,Other,Female,31-40,1.0,medium,28.2,40.0,Summer Season,40.8,22.0,0
25859,Residential,Other,Female,9-17,2.0,medium,35.8,46.0,Summer Season,40.3,17.0,0
25860,Residential,Other,Male,9-17,1.0,medium,28.9,41.0,Summer Season,40.8,22.0,0
25861,Residential,Other,Male,9-17,2.0,medium,28.2,40.0,Summer Season,40.3,17.0,0
25862,Residential,Other,Female,18-30,1.0,medium,30.7,33.0,Summer Season,41.6,14.0,0
25863,Residential,Other,Female,18-30,3.0,medium,37.5,26.0,Summer Season,40.4,19.0,0
25864,Residential,Other,Male,51-60,1.0,medium,31.0,33.0,Summer Season,41.5,15.0,0
25865,Residential,Other,Female,31-40,1.0,medium,32.7,44.0,Summer Season,40.4,17.0,0
25866,Residential,Other,Female,31-40,2.0,medium,36.9,34.0,Summer Season,38.0,21.0,0
25867,Residential,Other,Male,9-17,1.0,medium,29.8,38.0,Summer Season,41.0,21.0,0
25868,Residential,Other,Male,31-40,1.0,medium,32.7,39.0,Summer Season,40.3,17.0,0
25869,Residential,Other,Male,31-40,2.0,medium,38.2,44.0,Summer Season,35.7,19.0,0
25870,Residential,Other,Female,41-50,2.0,medium,32.7,39.0,Summer Season,41.6,14.0,0
25871,Residential,Other,Female,41-50,3.0,medium,38.2,44.0,Summer Season,35.7,19.0,0
25872,Residential,Other,Male,9-17,3.0,medium,32.7,39.0,Summer Season,41.6,14.0,0
25873,Residential,Other,Male,51-60,2.0,medium,38.2,44.0,Summer Season,35.9,19.0,0
25874,Residential,Other,Male,18-30,2.0,medium,34.8,28.0,Summer Season,41.6,14.0,0
25875,Residential,Other,Female,41-50,1.0,medium,34.8,28.0,Summer Season,36.3,19.0,0
25876,Residential,Other,Female,41-50,2.0,medium,38.4,44.0,Summer Season,36.3,19.0,0
25877,Residential,Other,Male,41-50,1.0,medium,34.8,28.0,Summer Season,41.4,17.0,0
25878,Residential,Other,Male,41-50,3.0,medium,38.4,44.0,Summer Season,36.3,19.0,0
25879,Residential,Other,Female,51-60,3.0,medium,31.2,48.0,Summer Season,36.3,19.0,0
25880,Residential,Other,Female,51-60,3.0,medium,34.3,59.0,Summer Season,35.7,19.0,0
25881,Residential,Other,Male,9-17,1.0,medium,34.5,28.0,Summer Season,41.3,18.0,0
25882,Residential,Other,Male,9-17,3.0,medium,34.3,59.0,Summer Season,35.7,19.0,0
25883,Residential,Other,Female,9-17,1.0,medium,34.5,28.0,Summer Season,41.3,18.0,0
25884,Residential,Other,Female,9-17,3.0,medium,34.3,59.0,Summer Season,35.7,19.0,0
25885,Residential,Other,Male,41-50,3.0,medium,35.1,32.0,Summer Season,41.3,18.0,0
25886,Residential,Other,Male,41-50,2.0,medium,36.9,35.0,Summer Season,36.7,19.0,0
25887,Residential,Other,Female,18-30,3.0,medium,35.1,32.0,Summer Season,41.0,21.0,0
25888,Residential,Other,Male,9-17,1.0,medium,35.1,32.0,Summer Season,36.7,19.0,0
25889,Residential,Other,Male,9-17,2.0,medium,36.9,35.0,Summer Season,37.1,20.0,0
25890,Residential,Other,Female,41-50,2.0,medium,35.1,32.0,Summer Season,41.0,21.0,0
25891,Residential,Other,Male,18-30,2.0,medium,35.8,23.0,Summer Season,37.6,20.0,0
25892,Residential,Other,Female,18-30,3.0,medium,34.8,43.0,Summer Season,37.6,20.0,0
25893,Residential,Other,Female,18-30,1.0,medium,37.0,25.0,Summer Season,37.6,20.0,0
25894,Residential,Other,Female,51-60,1.0,medium,37.0,25.0,Summer Season,41.0,22.0,0
25895,Residential,Other,Female,51-60,2.0,medium,37.0,25.0,Summer Season,41.0,22.0,0
25896,Residential,Other,Male,31-40,2.0,medium,36.7,25.0,Summer Season,41.0,22.0,0
25897,Residential,Other,Female,31-40,1.0,medium,36.7,25.0,Summer Season,37.8,20.0,0
25898,Residential,Other,Male,51-60,2.0,medium,36.6,23.0,Summer Season,40.9,22.0,0
25899,Residential,Other,Male,51-60,2.0,medium,38.2,19.0,Summer Season,38.2,20.0,0
25900,Residential,Other,Female,51-60,2.0,medium,36.6,23.0,Summer Season,40.3,21.0,0
25901,Residential,Other,Female,51-60,2.0,medium,38.2,19.0,Summer Season,38.2,20.0,0
25902,Residential,Other,Female,51-60,3.0,medium,36.6,23.0,Summer Season,40.3,21.0,0
25903,Residential,Other,Female,51-60,2.0,medium,38.2,19.0,Summer Season,38.3,20.0,0
25904,Residential,Other,Female,18-30,2.0,medium,38.2,19.0,Summer Season,40.3,21.0,0
25905,Residential,Other,Male,>60,1.0,medium,30.5,36.0,Summer Season,40.3,21.0,0
25906,Residential,Other,Male,41-50,1.0,medium,30.8,36.0,Summer Season,40.4,20.0,0
